248		257000		0.756377412		225.9
249		258000		0.751827301		227.2
250		259000		0.74727719		228.5
251		260000		0.740452023		230.45
252		261000		0.733626857		232.4
253		262000		0.729076746		233.7
254		263000		0.724526635		235
255		264000		0.719976524		236.3
256		265000		0.714523855		237.6
257		266000		0.708824551		238.9
258		267000		0.703125247		240.2
259		268000		0.694576292		242.15
260		269000		0.686027336		244.1
261		270000		0.680328032		245.4
262		271000		0.674628729		246.7
263		272000		0.668929425		248
264		273000		0.662697221		249.3
265		274000		0.65636118		250.6
266		275000		0.650025139		251.9
267		276000		0.640521077		253.85
268		277000		0.631017016		255.8
269		278000		0.624680975		257.1
270		279000		0.618344934		258.4
271		280000		0.612008893		259.7
272		281000		0.604636099		261
273		282000		0.597066958		262.3
274		283000		0.589497817		263.6
275		284000		0.578144105		265.55
276		285000		0.566790393		267.5
277		286000		0.559221252		268.8
278		287000		0.551652111		270.1
279		288000		0.544082969		271.4
280		289000		0.536089687		272.7
281		290000		0.528025588		274
282		291000		0.519961489		275.3
283		292000		0.50786534		277.25
284		293000		0.495769191		279.2
285		294000		0.487705092		280.5
286		295000		0.479640993		281.8
287		296000		0.471576893		283.1
288		297000		0.462570942		284.4
289		298000		0.45349242		285.7
290		299000		0.444413899		287
291		300000		0.430796117		288.95
292		301000		0.417178334		290.9
293		302000		0.408099813		292.2
294		303000		0.399021291		293.5
295		304000		0.38994277		294.8
296		305000		0.379929146		296.1
297		306000		0.369807163		297.4
298		307000		0.35968518		298.7
299		308000		0.344502206		300.65
300		309000		0.329319232		302.6
301		310000		0.319197249		303.9
302		311000		0.309075266		305.2
303		312000		0.298950282		306.5
304		313000		0.288178028		307.8
305		314000		0.277405775		309.1
306		315000		0.266633521		310.4
307		316000		0.250475141		312.35
308		317000		0.234316761		314.3
309		318000		0.223544507		315.6
310		319000		0.212772254		316.9
311		320000		0.202		318.2
312		321000		0.189847094		319.5
313		322000		0.177694187		320.8
314		323000		0.165541281		322.1
315		324000		0.147311922		324.05
316		325000		0.129082562		326
317		326000		0.116929656		327.3
318		327000		0.104776749		328.6
319		328000		0.092623843		329.9
320		329000		0.074394484		331.85
321		330000		0.056165124		333.8
322		331000		0.044012218		335.1
323		332000		0.031859311		336.4
324		333000		0.019706405		337.7
325		334000		-0.00204349		340
326		335000		-0.0265228		342.3
327		336000		-0.040358932		343.6
328		337000		-0.054195064		344.9
329		338000		-0.068031196		346.2
330		339000		-0.088785393		348.15
331		340000		-0.109539591		350.1
332		341000		-0.123375723		351.4
333		342000		-0.137211854		352.7
334		343000		-0.151047986		354
335		344000		-0.171802184		355.95
336		345000		-0.192556381		357.9
337		346000		-0.206392513		359.2
338		347000		-0.220228645		360.5
339		348000		-0.234299334		361.8
340		349000		-0.249707241		363.1
341		350000		-0.265115148		364.4
342		351000		-0.280523056		365.7
343		352000		-0.303634917		367.65
344		353000		-0.326746777		369.6
345		354000		-0.342154685		370.9
346		355000		-0.357562592		372.2
347		356000		-0.37308186		373.5
348		357000		-0.388921915		374.8
349		358000		-0.40476197		376.1
350		359000		-0.420602025		377.4
351		360000		-0.444362107		379.35
352		361000		-0.46812219		381.3
353		362000		-0.483962245		382.6
354		363000		-0.4998023		383.9
355		364000		-0.515924756		385.2
356		365000		-0.532728386		386.5
357		366000		-0.549532015		387.8
358		367000		-0.566335645		389.1
359		368000		-0.591541089		391.05
360		369000		-0.616746533		393
361		370000		-0.633550163		394.3
362		371000		-0.650353792		395.6
363		372000		-0.667513604		396.9
364		373000		-0.685477727		398.2
365		374000		-0.70344185		399.5
366		375000		-0.721405974		400.8
367		376000		-0.748352159		402.75
368		377000		-0.775298343		404.7
369		378000		-0.793262467		406
370		379000		-0.81122659		407.3
371		380000		-0.829398358		408.6
372		381000		-0.847965022		409.9
373		382000		-0.866531686		411.2
374		383000		-0.885098349		412.5
375		384000		-0.912948345		414.45
376		385000		-0.940798341		416.4
377		386000		-0.959365005		417.7
378		387000		-0.977931669		419
379		388000		-0.996809737		420.3
380		389000		-1.016266128		421.6
381		390000		-1.035722518		422.9
382		391000		-1.055178909		424.2
383		392000		-1.084363496		426.15
384		393000		-1.113548082		428.1
385		394000		-1.133004473		429.4
386		395000		-1.152460864		430.7
387		396000		-1.172481238		432
388		397000		-1.193323598		433.3
389		398000		-1.214165959		434.6
390		399000		-1.23500832		435.9
391		400000		-1.266271861		437.85
392		401000		-1.297535402		439.8
393		402000		-1.318377762		441.1
394		403000		-1.339220123		442.4
395		404000		-1.36009904		443.7
396		405000		-1.381010275		445
397		406000		-1.401921509		446.3
398		407000		-1.422832744		447.6
399		408000		-1.454199596		449.55
400		409000		-1.485566448		451.5
401		410000		-1.506477682		452.8
402		411000		-1.527388917		454.1
403		412000		-1.548982197		455.4
404		413000		-1.571611763		456.7
405		414000		-1.594241329		458
406		415000		-1.616870895		459.3
407		416000		-1.650815245		461.25
408		417000		-1.684892913		463.2
409		418000		-1.707758924		464.5
410		419000		-1.730624935		465.8
411		420000		-1.753490947		467.1
412		421000		-1.776356958		468.4
413		422000		-1.799222969		469.7
414		423000		-1.822050845		471
415		424000		-1.856257023		472.95
416		425000		-1.890463201		474.9
417		426000		-1.913267319		476.2
418		427000		-1.936071438		477.5
419		428000		-1.958875556		478.8
420		9000		-1.978		        -140.1
421		429000		-1.983565915		480.1

